Age at enrollment,Curricular units 1st sem (approved),Curricular units 2nd sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Tuition fees up to date,Scholarship holder,Debtor,Gender,Target,Grade_diff,Total_units_approved,Avg_grade,Performance_ratio,Financial_risk,Risk_Level
19,5,6,10.122163057820508,12.414912350763215,1,0,0,1,Enrolled,2.292749292942707,11,11.268537704291862,1.015183576963231,0,Medium Risk
20,5,6,10.930006464393802,12.185517088835129,0,0,0,0,Enrolled,1.2555106244413263,11,11.557761776614466,1.041239799694997,1,Medium Risk
19,4,5,7.6509005729193875,7.804681175319407,0,0,1,1,Dropout,0.1537806024000199,9,7.727790874119398,0.8492077883647691,2,High Risk
20,7,6,12.142519565453128,18.386758625793952,1,1,0,0,Graduate,6.244239060340824,13,15.26463909562354,1.1652396256201176,0,Low Risk
20,6,5,10.162322719309456,10.183728978518758,1,1,1,0,Enrolled,0.021406259209301837,11,10.173025848914108,0.9164888152174873,1,Medium Risk
22,5,5,10.592477304342584,11.448813238930306,1,0,1,0,Enrolled,0.8563359345877224,10,11.020645271636445,1.0911529971917273,1,Medium Risk
21,6,5,13.265991520694094,12.3163742138942,1,0,1,0,Enrolled,-0.9496173067998939,11,12.791182867294147,1.1523588168733465,1,Medium Risk
18,7,7,13.273560637495406,19.836510806126544,1,1,0,0,Graduate,6.562950168631138,14,16.555035721810974,1.1741160086390763,0,Low Risk
25,5,3,6.48036047638846,2.393581703081886,1,1,1,1,Dropout,-4.086778773306575,8,4.436971089735173,0.5477742086092806,1,High Risk
19,6,5,10.53775597195128,11.890972943040346,0,0,0,1,Enrolled,1.3532169710890667,11,11.214364457495812,1.010303104278902,1,Medium Risk
19,6,7,16.794530364848196,13.0,1,0,0,0,Graduate,-3.794530364848196,13,14.897265182424098,1.1371958154522213,0,Low Risk
25,3,5,5.0023411794365416,8.904256355961145,1,0,1,0,Dropout,3.9019151765246036,8,6.953298767698843,0.8584319466294869,1,High Risk
19,6,6,18.14197710204887,16.75558045329083,1,0,0,0,Graduate,-1.3863966487580406,12,17.44877877766985,1.442047832865277,0,Low Risk
19,6,6,17.414845391649415,20.0,1,0,0,0,Graduate,2.585154608350585,12,18.707422695824707,1.5460679913904718,0,Low Risk
21,6,6,11.922771120786779,12.654444599351686,1,0,0,1,Enrolled,0.7316734785649075,12,12.288607860069233,1.0155874264520026,0,Medium Risk
21,5,5,7.693584795899326,10.598834274816378,1,1,0,1,Enrolled,2.9052494789170513,10,9.146209535357851,0.9055653005304803,0,Medium Risk
20,7,6,15.213009298870746,15.789209040752873,1,1,0,0,Graduate,0.5761997418821263,13,15.501109169811809,1.1832907763215121,0,Low Risk
20,6,5,11.790264570141133,9.810723987599733,1,1,0,1,Enrolled,-1.9795405825414,11,10.800494278870433,0.9730175026009399,0,Medium Risk
19,7,7,17.281247745654387,13.980720804849591,1,1,0,0,Graduate,-3.3005269408047955,14,15.63098427525199,1.1085804450533328,0,Low Risk
25,3,3,8.474754807619965,7.403129523898859,0,0,1,1,Dropout,-1.0716252837211053,6,7.938942165759412,1.3014659288130186,2,High Risk
19,6,6,14.204142711742055,13.11055527046027,0,1,0,1,Graduate,-1.0935874412817839,12,13.657348991101163,1.1287065281901787,1,Low Risk
26,5,3,7.038137498339046,4.1016654148306735,1,0,1,1,Dropout,-2.936472083508373,8,5.56990145658486,0.6876421551339335,1,High Risk
21,5,5,7.858341692398761,5.8885165464311156,0,0,0,1,Dropout,-1.9698251459676452,10,6.873429119414938,0.6805375365757365,1,High Risk
20,5,5,10.551445375911863,8.340030925968982,1,0,0,1,Enrolled,-2.2114144499428807,10,9.445738150940421,0.9352215991030121,0,Medium Risk
20,4,5,4.4473405691962435,6.398931294268718,1,0,0,1,Dropout,1.9515907250724744,9,5.423135931732481,0.5959490034870858,0,High Risk
19,7,6,13.131823982688172,13.0,1,1,0,0,Graduate,-0.13182398268817153,13,13.065911991344086,0.9973978619346631,0,Low Risk
19,6,5,12.774490463336068,8.536290681353575,1,1,1,1,Enrolled,-4.238199781982493,11,10.655390572344821,0.9599450966076416,1,Medium Risk
19,5,6,12.743529742129855,12.18207385923948,0,0,0,1,Enrolled,-0.5614558828903746,11,12.462801800684668,1.1227749369986189,1,Medium Risk
19,6,6,13.178332878437171,15.785483357114853,1,0,0,0,Graduate,2.6071504786776813,12,14.481908117776012,1.196851910560001,0,Low Risk
21,6,6,11.159613674994597,9.855703310351585,0,0,1,1,Enrolled,-1.3039103646430128,12,10.507658492673091,0.8684015283200902,2,Medium Risk
20,5,6,9.193313627249639,13.770003451261065,1,0,0,0,Enrolled,4.576689824011426,11,11.481658539255353,1.034383652185167,0,Medium Risk
19,6,5,11.551211079649981,10.608627607956452,1,0,0,0,Enrolled,-0.9425834716935295,11,11.079919343803216,0.9981909318741636,0,Medium Risk
20,6,6,11.504633262604942,10.860900866526151,1,0,0,0,Enrolled,-0.6437323960787911,12,11.182767064565546,0.9241956251707063,0,Medium Risk
21,5,5,8.715498344549953,9.363221063229306,1,1,0,1,Enrolled,0.6477227186793524,10,9.03935970388963,0.8949861092960031,0,Medium Risk
26,3,3,3.0,5.93235091824961,0,0,1,0,Dropout,2.93235091824961,6,4.4661754591248055,0.7321599113319354,2,High Risk
25,3,3,4.638355773157552,6.826159570465732,1,1,1,0,Dropout,2.18780379730818,6,5.732257671811642,0.939714372428138,1,High Risk
19,6,5,12.508180917155288,11.412517039541603,1,0,0,1,Enrolled,-1.0956638776136849,11,11.960348978348446,1.0775089169683285,0,Medium Risk
26,4,5,5.718760600546158,4.012525123271358,0,0,0,0,Dropout,-1.7062354772748005,9,4.865642861908758,0.5346860287811822,1,High Risk
19,5,5,8.167506688421117,7.848542685968512,0,1,1,0,Enrolled,-0.3189640024526046,10,8.008024687194816,0.7928737314054273,2,Medium Risk
19,6,6,7.050248020750426,10.941745894283,1,0,0,1,Enrolled,3.8914978735325745,12,8.995996957516713,0.7434708229352656,0,Medium Risk
18,7,7,12.427645198831101,16.544622009628768,1,1,0,0,Graduate,4.1169768107976665,14,14.486133604229934,1.027385362002123,0,Low Risk
21,5,6,11.574255338982931,10.73361643304853,1,0,0,0,Enrolled,-0.8406389059344015,11,11.15393588601573,1.004859088830246,0,Medium Risk
19,6,6,11.062315415281448,9.853729857594587,0,0,0,0,Enrolled,-1.2085855576868614,12,10.458022636438017,0.8642993914411584,1,Medium Risk
19,5,5,12.048530988819708,7.0,1,0,0,0,Enrolled,-5.048530988819708,10,9.524265494409853,0.942996583604936,0,Medium Risk
20,6,5,10.90133996226825,11.558388054403578,1,0,0,1,Enrolled,0.6570480921353283,11,11.229864008335912,1.0116994602104425,0,Medium Risk
20,7,6,14.310717633368665,17.29090981507985,1,0,0,0,Graduate,2.9801921817111854,13,15.800813724224257,1.2061689865820044,0,Low Risk
21,3,3,4.8502216551810795,7.151615279363103,1,0,0,0,Dropout,2.3013936241820234,6,6.000918467272092,0.9837571257823101,0,High Risk
19,6,7,16.203512489458653,18.523240639519933,1,1,0,0,Graduate,2.3197281500612803,13,17.363376564489293,1.3254485927091064,0,Low Risk
19,6,5,7.824960197294158,10.77100947284919,0,0,0,1,Enrolled,2.9460492755550325,11,9.297984835071674,0.8376562914478985,1,Medium Risk
19,5,5,10.067919919845941,10.181083955661494,1,0,0,1,Enrolled,0.11316403581555257,10,10.124501937753717,1.002425934431061,0,Medium Risk
20,3,4,8.824360545573198,8.083032405688211,0,0,0,1,Dropout,-0.7413281398849865,7,8.453696475630704,1.1906614754409441,1,High Risk
21,5,5,8.872435904615598,10.268023178591799,1,1,1,1,Enrolled,1.3955872739762007,10,9.570229541603698,0.9475474793667028,1,Medium Risk
21,6,6,8.091094581085022,9.529697858152847,1,1,0,1,Enrolled,1.4386032770678252,12,8.810396219618934,0.7281319189767714,0,Medium Risk
22,6,5,12.848582182389581,8.574821289012316,1,0,1,1,Enrolled,-4.273760893377265,11,10.711701735700949,0.9650181743874728,1,Medium Risk
19,5,5,12.88421236312119,9.126250157587773,0,0,0,0,Enrolled,-3.757962205533417,10,11.005231260354481,1.0896268574608399,1,Medium Risk
22,6,5,10.795916652839187,11.177037723813065,1,0,0,1,Enrolled,0.3811210709738777,11,10.986477188326127,0.9897727196690205,0,Medium Risk
19,7,7,13.218608823040986,13.231915151826446,1,0,0,0,Graduate,0.013306328785459343,14,13.225261987433715,0.9379618430804053,0,Low Risk
24,4,3,9.566619888135353,3.575976566355213,0,0,1,0,Dropout,-5.99064332178014,7,6.571298227245283,0.9255349615838426,2,High Risk
19,5,3,6.861813391900501,8.573451909079104,0,0,1,0,Dropout,1.7116385171786028,8,7.7176326504898025,0.9527941543814571,2,High Risk
21,5,5,12.446528644067177,13.695591741495779,1,0,0,0,Enrolled,1.2490630974286017,10,13.071060192781477,1.2941643755229186,0,Medium Risk
20,6,5,15.797694102658046,9.478641934077467,1,0,0,0,Enrolled,-6.319052168580578,11,12.638168018367757,1.1385736953484467,0,Medium Risk
18,7,6,14.216158720983302,14.330680604925066,1,1,0,0,Graduate,0.1145218839417641,13,14.273419662954183,1.0895740200728383,0,Low Risk
24,3,3,5.274159915908334,8.38283075500696,0,0,1,0,Dropout,3.108670839098626,6,6.828495335457648,1.1194254648291226,2,High Risk
21,7,6,13.890563994271467,14.219095593395984,1,0,0,1,Graduate,0.328531599124517,13,14.054829793833726,1.0728877705216584,0,Low Risk
21,6,5,12.851063575895056,12.57835777769062,1,1,0,0,Enrolled,-0.2727057982044361,11,12.714710676792837,1.145469430341697,0,Medium Risk
19,7,7,13.76937714046712,16.215373531710785,1,1,0,1,Graduate,2.445996391243666,14,14.992375336088951,1.0632890309282945,0,Low Risk
19,7,6,12.0,17.107761350769906,0,0,0,0,Graduate,5.107761350769906,13,14.553880675384953,1.1109832576629735,1,Low Risk
22,5,5,10.376585869590876,10.777463457310839,1,0,0,1,Enrolled,0.40087758771996285,10,10.577024663450857,1.0472301646981046,0,Medium Risk
21,3,5,7.78672587548724,3.03008803167139,1,0,1,1,Dropout,-4.75663784381585,8,5.4084069535793144,0.6677045621702857,1,High Risk
24,5,4,6.510132232693164,8.755687858896465,0,0,1,0,Dropout,2.245555626203301,9,7.632910045794814,0.8387813237137158,2,High Risk
21,5,5,12.125808708813413,9.359450366730929,1,0,0,0,Enrolled,-2.7663583420824835,10,10.74262953777217,1.0636266869081357,0,Medium Risk
19,7,6,12.381149897687173,17.287165625724047,1,0,0,0,Graduate,4.9060157280368735,13,14.83415776170561,1.1323784550920313,0,Low Risk
20,6,6,15.73347295516173,14.546758830894605,1,1,0,0,Graduate,-1.1867141242671249,12,15.140115893028167,1.2512492473576997,0,Low Risk
19,7,7,15.046806419149961,14.721257857720992,1,0,0,0,Graduate,-0.3255485614289686,14,14.884032138435476,1.0556051162010975,0,Low Risk
19,5,5,8.259402960939651,10.005464751002892,1,0,0,1,Enrolled,1.7460617900632407,10,9.132433855971271,0.9042013718783437,0,Medium Risk
19,6,6,18.716799030713464,13.0,1,1,0,0,Graduate,-5.716799030713464,12,15.858399515356732,1.3106115301947712,0,Low Risk
19,6,5,14.041292004857066,10.052975795154985,0,1,0,0,Enrolled,-3.988316209702081,11,12.047133900006026,1.0853273783789212,1,Medium Risk
24,5,3,5.689387723751849,4.4678393583237135,0,0,1,1,Dropout,-1.2215483654281352,8,5.078613541037781,0.626989326054047,2,High Risk
18,7,6,14.27620940140139,13.0,1,1,0,1,Graduate,-1.27620940140139,13,13.638104700700694,1.0410766947099768,0,Low Risk
21,4,3,6.964222490348498,4.5407311645656545,0,1,0,1,Dropout,-2.4234913257828437,7,5.752476827457077,0.8102080038671939,1,High Risk
19,6,7,15.88095871975143,13.53889400930931,1,1,1,0,Graduate,-2.34206471044212,13,14.70992636453037,1.1228951423305626,1,Low Risk
20,6,6,8.23687129790097,9.689067947323618,1,1,0,0,Enrolled,1.452196649422648,12,8.962969622612295,0.7407412911249831,0,Medium Risk
19,6,5,7.909019329079825,7.0,0,0,0,1,Enrolled,-0.9090193290798254,11,7.454509664539913,0.671577447255848,1,Medium Risk
20,6,6,16.03067317559431,15.330780039227225,1,1,0,1,Graduate,-0.6998931363670842,12,15.680726607410767,1.2959278187942782,0,Low Risk
21,6,5,12.377761764742065,10.111270365676035,1,1,0,1,Enrolled,-2.2664913990660303,11,11.24451606520905,1.0130194653341487,0,Medium Risk
20,6,6,14.623327713614602,15.323930373055894,1,1,0,0,Graduate,0.7006026594412926,12,14.973629043335247,1.2374900035814254,0,Low Risk
19,5,6,9.953934644563176,9.161127962228786,1,0,0,0,Enrolled,-0.7928066823343904,11,9.557531303395981,0.8610388561618001,0,Medium Risk
18,6,6,17.18809574878983,15.136302435465916,1,1,0,0,Graduate,-2.0517933133239143,12,16.162199092127874,1.3357189332337087,0,Low Risk
19,3,5,7.448412776719312,4.566342605538747,1,0,0,1,Dropout,-2.8820701711805654,8,6.0073776911290295,0.741651566806053,0,High Risk
20,5,6,9.060449516390896,9.225185392954671,0,0,0,0,Enrolled,0.16473587656377475,11,9.142817454672784,0.8236772481687193,1,Medium Risk
25,5,3,9.77859774678195,6.4887965658368945,0,0,0,1,Dropout,-3.289801180945055,8,8.133697156309422,1.0041601427542497,1,High Risk
19,3,4,10.141699416889562,3.49193943130834,0,0,1,0,Dropout,-6.6497599855812215,7,6.816819424098951,0.9601154118449228,2,High Risk
19,5,6,9.232181480892635,11.853676971106665,0,0,0,0,Enrolled,2.6214954902140306,11,10.54292922599965,0.9498134437837523,1,Medium Risk
19,7,7,13.287424016495317,15.986836110309385,1,1,0,0,Graduate,2.699412093814068,14,14.637130063402351,1.0380943307377555,0,Low Risk
25,3,5,5.773802794399345,6.317532788426658,0,0,0,0,Dropout,0.5437299940273128,8,6.045667791413002,0.7463787396806175,1,High Risk
24,4,3,6.940457288197278,5.1632277947701795,0,0,1,0,Dropout,-1.7772294934270985,7,6.051842541483729,0.8523721889413702,2,High Risk
20,5,5,11.501330906275822,11.096826802391613,1,1,0,1,Enrolled,-0.404504103884209,10,11.299078854333718,1.1187206786469028,0,Medium Risk
19,5,6,13.012021394191532,10.918243674685801,1,0,0,1,Enrolled,-2.0937777195057308,11,11.965132534438666,1.0779398679674475,0,Medium Risk
20,6,5,12.806360213836946,8.955793350999247,0,0,0,0,Enrolled,-3.850566862837699,11,10.881076782418097,0.980277187605234,1,Medium Risk
20,6,6,18.38366120351612,16.378194817061342,1,0,0,0,Graduate,-2.0054663864547777,12,17.38092801028873,1.4364403314288208,0,Low Risk
19,6,7,13.22441334891893,13.0,1,1,0,0,Graduate,-0.2244133489189295,13,13.112206674459465,1.0009318072106461,0,Low Risk
22,5,6,7.0,10.37172774357222,1,1,0,0,Enrolled,3.3717277435722206,11,8.685863871786111,0.7825102587194696,0,Medium Risk
20,6,6,12.727851456316849,13.905402120314172,1,1,0,1,Graduate,1.177550663997323,12,13.31662678831551,1.1005476684558273,0,Low Risk
19,6,5,10.143085503655044,11.18748468013829,1,1,0,1,Enrolled,1.044399176483246,11,10.665285091896667,0.9608364947654655,0,Medium Risk
19,7,7,14.479896615424476,13.457723240240064,1,0,0,0,Graduate,-1.022173375184412,14,13.96880992783227,0.9906957395625724,0,Low Risk
20,6,6,15.19331386990923,15.656571298200197,1,1,0,0,Graduate,0.46325742829096583,12,15.424942584054714,1.274788643310307,0,Low Risk
20,7,6,15.18956184824972,14.786130734300523,1,1,1,0,Graduate,-0.40343111394919795,13,14.987846291275122,1.1441104039141314,1,Low Risk
19,7,6,16.317548165987915,18.196413004230482,1,0,0,1,Graduate,1.878864838242567,13,17.256980585109197,1.3173267622220761,0,Low Risk
19,7,7,13.35304408424694,16.665459622633897,1,0,0,0,Graduate,3.312415538386956,14,15.009251853440418,1.0644859470525119,0,Low Risk
19,5,6,13.224672284547513,9.401682901469075,0,0,1,1,Enrolled,-3.822989383078438,11,11.313177593008295,1.0192051885593059,2,Medium Risk
25,4,5,7.426550984020796,3.6820383379242574,0,0,0,1,Dropout,-3.7445126460965388,9,5.554294660972527,0.6103620506563217,1,High Risk
21,5,5,13.89112053192653,12.308763260525001,1,0,0,1,Enrolled,-1.5823572714015288,10,13.099941896225765,1.297023950121363,0,Medium Risk
18,7,6,16.398085707852953,17.106960981295437,1,1,0,1,Graduate,0.7088752734424837,13,16.752523344574193,1.2788185759216941,0,Low Risk
20,6,5,11.370947744143901,13.523613553245763,1,1,1,0,Enrolled,2.152665809101862,11,12.447280648694832,1.1213766350175525,1,Medium Risk
19,6,6,16.59535060920399,15.276523142560428,1,1,0,0,Graduate,-1.3188274666435618,12,15.93593687588221,1.317019576519191,0,Low Risk
20,5,5,12.45028178943449,7.56548570588399,1,0,1,0,Enrolled,-4.8847960835504995,10,10.007883747659239,0.9908795789761623,1,Medium Risk
19,6,6,10.98068562631807,8.329501651782007,1,1,0,0,Enrolled,-2.651183974536064,12,9.655093639050039,0.7979416230619867,0,Medium Risk
19,3,3,6.604442204970207,5.154910569409576,0,0,1,1,Dropout,-1.4495316355606311,6,5.879676387189891,0.9638813749491625,2,High Risk
19,7,7,15.109008631172314,16.016708449498402,1,0,1,1,Graduate,0.9076998183260887,14,15.562858540335359,1.103748832647898,1,Low Risk
19,5,6,9.624044216519007,10.717456482862463,1,0,0,1,Enrolled,1.0934122663434565,11,10.170750349690735,0.9162838152874536,0,Medium Risk
20,7,6,18.73475311695287,15.432621372512969,1,1,1,1,Graduate,-3.302131744439901,13,17.08368724473292,1.3040982629567115,1,Low Risk
20,7,6,12.724017733236892,13.0,1,1,0,1,Graduate,0.27598226676310844,13,12.862008866618446,0.9818327379098051,0,Low Risk
20,3,3,4.77737126828943,3.401067557730401,0,0,1,0,Dropout,-1.3763037105590294,6,4.089219413009916,0.6703638381983469,2,High Risk
21,5,5,9.617705543944883,7.656380957798834,0,0,0,0,Enrolled,-1.9613245861460484,10,8.637043250871859,0.8551527971160257,1,Medium Risk
19,7,7,12.501669512098681,17.996759524917593,1,1,0,0,Graduate,5.4950900128189115,14,15.249214518508136,1.081504575780719,0,Low Risk
18,7,7,12.064032537143808,15.07755082391293,1,0,0,0,Graduate,3.0135182867691217,14,13.57079168052837,0.962467495072934,0,Low Risk
21,4,3,7.023362737963765,3.966047111773229,0,0,1,0,Dropout,-3.0573156261905363,7,5.494704924868497,0.7739021020941546,2,High Risk
25,5,3,7.8080174682186945,6.776072071570698,0,0,1,1,Dropout,-1.0319453966479966,8,7.292044769894696,0.9002524407277404,2,High Risk
20,6,6,11.069234911405236,11.549746070817669,0,0,0,1,Enrolled,0.4805111594124334,12,11.309490491111452,0.9346686356290457,1,Medium Risk
18,7,7,12.93726234631432,15.765086266394285,1,0,0,1,Graduate,2.8278239200799646,14,14.351174306354302,1.0178137805925038,0,Low Risk
24,4,5,6.710721865201825,10.439549515020499,0,0,0,0,Dropout,3.7288276498186734,9,8.575135690111162,0.9423226033089189,1,High Risk
19,6,7,16.979258584632312,16.446580358001796,1,0,0,0,Graduate,-0.5326782266305159,13,16.712919471317054,1.2757953794898516,0,Low Risk
19,6,6,15.188881742777806,20.0,1,0,0,0,Graduate,4.811118257222194,12,17.594440871388905,1.4540860224288352,0,Low Risk
25,4,5,10.478602658882874,7.261135444509084,0,0,0,0,Dropout,-3.21746721437379,9,8.869869051695979,0.9747108848017559,1,High Risk
20,6,5,10.256292667849262,9.049876836984025,1,0,0,1,Enrolled,-1.2064158308652377,11,9.653084752416643,0.8696472749924904,0,Medium Risk
19,7,7,14.255125061790137,17.70153781289675,1,1,0,0,Graduate,3.446412751106612,14,15.978331437343442,1.1332149955562725,0,Low Risk
21,7,6,14.86659403368326,13.12305516936826,0,0,0,0,Graduate,-1.7435388643149992,13,13.99482460152576,1.068307221490516,1,Low Risk
20,5,5,10.632791902246217,10.975790724328057,1,1,0,0,Enrolled,0.3429988220818405,10,10.804291313287138,1.0697318131967464,0,Medium Risk
20,3,3,6.430828195695748,6.3759057181254555,1,1,1,0,Dropout,-0.054922477570292116,6,6.4033669569106015,1.0497322880181315,1,High Risk
20,6,5,10.874265959184573,9.64608998434851,1,0,0,0,Enrolled,-1.2281759748360628,11,10.260177971766542,0.9243403578168056,0,Medium Risk
19,6,6,14.808196630527942,15.900646391629177,0,1,0,0,Graduate,1.0924497611012356,12,15.35442151107856,1.268960455461038,1,Low Risk
19,5,5,14.43177856321696,8.888197543356204,1,0,0,0,Enrolled,-5.543581019860756,10,11.659988053286582,1.1544542627016419,0,Medium Risk
18,7,6,13.539628446625056,19.51463475578315,1,0,0,0,Graduate,5.975006309158093,13,16.527131601204104,1.2616130993285577,0,Low Risk
19,5,6,10.34761510522193,11.531533405440662,1,0,0,0,Enrolled,1.183918300218732,11,10.939574255331296,0.9855472302100267,0,Medium Risk
20,3,5,8.856744076879282,8.038552186108587,1,0,1,0,Dropout,-0.8181918907706951,8,8.447648131493935,1.0429195224066587,1,High Risk
20,7,7,15.004668268722751,16.07002703770549,1,1,0,0,Graduate,1.0653587689827386,14,15.53734765321412,1.1019395498733418,0,Low Risk
26,5,3,9.053024405003116,7.141265500968542,0,1,0,0,Dropout,-1.9117589040345742,8,8.097144952985829,0.9996475250599789,1,High Risk
19,3,4,8.244701610053436,4.52250541542145,0,0,1,1,Dropout,-3.7221961946319864,7,6.383603512737443,0.8990990863010483,2,High Risk
19,5,5,11.94459317906833,8.004968430456186,1,1,1,1,Enrolled,-3.939624748612143,10,9.974780804762258,0.9876020598774513,1,Medium Risk
19,5,6,10.279760044203647,9.444309888903815,1,0,0,1,Enrolled,-0.8354501552998315,11,9.86203496655373,0.8884716186084443,0,Medium Risk
19,7,6,15.862543218821504,14.781483520328292,1,1,0,0,Graduate,-1.0810596984932115,13,15.322013369574897,1.1696193411889235,0,Low Risk
19,6,6,14.745428590201442,13.0,1,1,0,1,Graduate,-1.745428590201442,12,13.872714295100721,1.1465053136446877,0,Low Risk
19,5,5,9.877966553690316,9.23361040687267,1,1,0,1,Enrolled,-0.6443561468176462,10,9.555788480281493,0.9461176713149992,0,Medium Risk
19,6,6,11.806075287072192,8.851808763824376,1,0,0,1,Enrolled,-2.9542665232478154,12,10.328942025448285,0.853631572351098,0,Medium Risk
20,6,5,12.916712776119892,10.123118891429995,0,1,0,0,Enrolled,-2.7935938846898978,11,11.519915833774943,1.03783025529504,1,Medium Risk
18,7,7,12.978272868639776,19.11254644524475,1,0,0,0,Graduate,6.134273576604974,14,16.04540965694226,1.137972316095196,0,Low Risk
20,6,7,15.630930840063211,16.27742016811678,1,0,0,1,Graduate,0.6464893280535691,13,15.954175504089996,1.2178759926786256,0,Low Risk
25,3,3,6.117892761159431,6.555771191546554,1,0,0,0,Dropout,0.4378784303871228,6,6.336831976352992,1.0388249141562282,0,High Risk
19,6,6,12.920077032251712,12.386627398571944,1,1,0,1,Enrolled,-0.5334496336797674,12,12.653352215411829,1.0457315880505644,0,Medium Risk
19,5,5,9.574412184770816,7.9279682286171935,0,0,1,1,Enrolled,-1.6464439561536226,10,8.751190206694005,0.8664544759102976,2,Medium Risk
21,7,7,18.39449603286942,16.91612901224196,1,0,0,1,Graduate,-1.4783670206274593,14,17.65531252255569,1.2521498242947298,0,Low Risk
19,5,6,11.70854653090418,10.1654489852159,1,0,0,0,Enrolled,-1.5430975456882798,11,10.93699775806004,0.9853151133387423,0,Medium Risk
21,5,5,13.762386031668257,11.880945448215236,1,0,0,0,Enrolled,-1.8814405834530206,10,12.821665739941746,1.2694718554397768,0,Medium Risk
24,3,5,5.344672733331506,3.584460106674965,0,1,1,0,Dropout,-1.760212626656541,8,4.464566420003235,0.5511810395065723,2,High Risk
19,6,6,14.87265615921441,14.653850054935909,1,0,0,0,Graduate,-0.21880610427850122,12,14.763253107075158,1.2201035625681949,0,Low Risk
20,6,6,14.554782151026576,16.107650514314383,1,0,0,1,Graduate,1.552868363287807,12,15.33121633267048,1.2670426721215273,0,Low Risk
21,6,5,11.91446718145065,7.011044953621852,0,1,0,1,Enrolled,-4.903422227828798,11,9.462756067536251,0.8525005466248875,1,Medium Risk
21,3,3,8.477474555339942,6.602189569663654,1,0,0,0,Dropout,-1.8752849856762879,6,7.539832062501798,1.2360380430330817,0,High Risk
21,5,5,10.61907770262536,10.537033990362204,0,0,1,0,Enrolled,-0.08204371226315565,10,10.578055846493783,1.0473322620290875,2,Medium Risk
22,5,6,12.95829981534768,11.616833629629287,1,0,0,1,Enrolled,-1.3414661857183923,11,12.287566722488483,1.1069879930169806,0,Medium Risk
26,5,5,3.6698908264060597,6.452779980510857,0,0,1,0,Dropout,2.7828891541047973,10,5.061335403458458,0.5011223171741048,2,High Risk
21,5,6,14.120610384235418,12.874219983305561,1,1,0,1,Enrolled,-1.2463904009298563,11,13.497415183770489,1.2159833498892332,0,Medium Risk
24,3,3,6.013834307858268,7.284637011110441,0,0,0,0,Dropout,1.2708027032521727,6,6.649235659484354,1.0900386327023532,1,High Risk
24,3,4,3.0,6.752259810919562,0,0,0,0,Dropout,3.752259810919562,7,4.876129905459781,0.6867788599239129,1,High Risk
18,7,7,14.948088808002339,15.215110007335658,1,1,0,0,Graduate,0.26702119933331936,14,15.081599407669,1.069616979267305,0,Low Risk
20,6,6,9.42413928829958,11.714584437296772,1,0,1,0,Enrolled,2.2904451489971915,12,10.569361862798175,0.8735009803965434,1,Medium Risk
21,5,5,8.444282183334245,6.846176389376753,1,0,1,1,Dropout,-1.598105793957492,10,7.645229286355499,0.7569533946886633,1,High Risk
19,7,7,16.98390018975184,18.600208125264494,1,0,0,1,Graduate,1.6163079355126548,14,17.79205415750817,1.2618478125892318,0,Low Risk
19,3,4,8.716480693187464,4.32145943928838,0,0,1,0,Dropout,-4.395021253899084,7,6.518970066237921,0.918164798061679,2,High Risk
22,6,5,12.307717897050123,10.310385589581372,1,0,0,0,Enrolled,-1.997332307468751,11,11.309051743315749,1.0188334903888063,0,Medium Risk
20,4,4,6.606605429581321,5.815186832237,0,0,1,1,Dropout,-0.7914185973443209,8,6.210896130909161,0.7667773001122421,2,High Risk
18,7,6,15.596760225382688,15.735997135254138,1,0,0,0,Graduate,0.13923690987144965,13,15.666378680318413,1.1959067694899552,0,Low Risk
20,6,6,12.18328009731751,18.382943866547784,1,0,0,1,Graduate,6.199663769230273,12,15.283111981932647,1.2630671059448468,0,Low Risk
19,7,7,15.258198215996327,16.28133839168135,1,1,0,0,Graduate,1.0231401756850218,14,15.769768303838838,1.1184232839602013,0,Low Risk
20,5,6,10.844377983414287,9.671497485267302,1,0,1,0,Enrolled,-1.1728804981469843,11,10.257937734340794,0.9241385346252968,1,Medium Risk
19,6,6,15.46964814270445,14.031420578117016,1,0,0,0,Graduate,-1.438227564587434,12,14.750534360410732,1.2190524264802258,0,Low Risk
19,6,5,8.570765354430376,10.592861945853302,1,0,0,1,Enrolled,2.022096591422926,11,9.58181365014184,0.8632264549677333,0,Medium Risk
20,4,5,6.184434627540371,7.862303589418305,1,0,1,0,Dropout,1.6778689618779339,9,7.023369108479338,0.7717988031295976,1,High Risk
21,6,6,10.952189124056858,9.388480326696985,1,1,0,1,Enrolled,-1.5637087973598724,12,10.170334725376922,0.8405235310228861,0,Medium Risk
20,4,4,9.787416172869737,5.585257735876282,0,0,0,1,Dropout,-4.202158436993455,8,7.68633695437301,0.9489304881941988,1,High Risk
26,3,4,5.771961780599681,5.215946190176774,0,1,1,0,Dropout,-0.5560155904229074,7,5.493953985388227,0.7737963359701729,2,High Risk
19,5,6,13.979163477474732,10.59914518306821,1,1,0,1,Enrolled,-3.380018294406522,11,12.28915433027147,1.1071310207451777,0,Medium Risk
20,6,7,13.435393234730283,14.90783855495369,1,1,0,1,Graduate,1.4724453202234074,13,14.171615894841986,1.0818027400642738,0,Low Risk
